namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.redstone_or_filter	Redstone OR Filter	Redstone OR Filter	Редстоуновый фильтр «ИЛИ»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_sensor_filter	Redstone Sensor Filter	Redstone Sensor Filter	Редстоуновый фильтр-датчик	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_timer_filter	Redstone Timer Filter	Redstone Timer Filter	Редстоуновый фильтр-таймер	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_toggle_filter	Redstone Toggle Filter	Redstone Toggle Filter	Редстоуновый фильтр-переключатель	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_xnor_filter	Redstone XNOR Filter	Redstone XNOR Filter	Редстоуновый фильтр «равнозначность»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.redstone_xor_filter	Redstone XOR Filter	Redstone XOR Filter	Редстоуновый фильтр «исключающее ИЛИ»	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.soul_engine	Soul Engine	Soul Engine	Двигатель душ	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	item.enderio.staff_of_travelling	Staff Of Travelling	Staff Of Travelling	Посох путешествий	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.travel_anchor	Travel Anchor	Travel Anchor	Якорь перемещения	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.vibrant_photovoltaic_module	Vibrant Photovoltaic Module	Vibrant Photovoltaic Module	Вибрирующий фотоэлектрический модуль	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.wired_charger	Wired Charger	Wired Charger	Проводное зарядное устройство	В ru_ru оставлено английское имя; заменено коротким русским названием.
enderio	block.enderio.xp_obelisk	XP Obelisk	XP Obelisk	Обелиск опыта	В ru_ru оставлено английское имя; заменено коротким русским названием.
