item_id	translation_key	en_us	ru_ru	status
minecraft:torch	block.minecraft.torch	Torch	Факел	HAS_RU
minecraft:torchflower	block.minecraft.torchflower	Torchflower	Факельник	HAS_RU
minecraft:torchflower_seeds	item.minecraft.torchflower_seeds	Torchflower Seeds	Семена факельника	HAS_RU
minecraft:totem_of_undying	item.minecraft.totem_of_undying	Totem of Undying	Тотем бессмертия	HAS_RU
minecraft:trader_llama_spawn_egg	item.minecraft.trader_llama_spawn_egg	Trader Llama Spawn Egg	Яйцо призыва ламы торговца	HAS_RU
minecraft:trapped_chest	block.minecraft.trapped_chest	Trapped Chest	Сундук-ловушка	HAS_RU
minecraft:trident	item.minecraft.trident	Trident	Трезубец	HAS_RU
minecraft:tripwire_hook	block.minecraft.tripwire_hook	Tripwire Hook	Крюк	HAS_RU
minecraft:tropical_fish	item.minecraft.tropical_fish	Tropical Fish	Тропическая рыба	HAS_RU
minecraft:tropical_fish_bucket	item.minecraft.tropical_fish_bucket	Bucket of Tropical Fish	Тропическая рыба в ведре	HAS_RU
minecraft:tropical_fish_spawn_egg	item.minecraft.tropical_fish_spawn_egg	Tropical Fish Spawn Egg	Яйцо призыва тропической рыбы	HAS_RU
minecraft:tube_coral	block.minecraft.tube_coral	Tube Coral	Трубчатый коралл	HAS_RU
minecraft:tube_coral_block	block.minecraft.tube_coral_block	Tube Coral Block	Блок трубчатого коралла	HAS_RU
minecraft:tube_coral_fan	block.minecraft.tube_coral_fan	Tube Coral Fan	Веерный трубчатый коралл	HAS_RU
minecraft:tuff	block.minecraft.tuff	Tuff	Туф	HAS_RU
minecraft:turtle_egg	block.minecraft.turtle_egg	Turtle Egg	Черепашье яйцо	HAS_RU
minecraft:turtle_helmet	item.minecraft.turtle_helmet	Turtle Shell	Черепаший панцирь	HAS_RU
minecraft:turtle_spawn_egg	item.minecraft.turtle_spawn_egg	Turtle Spawn Egg	Яйцо призыва черепахи	HAS_RU
minecraft:twisting_vines	block.minecraft.twisting_vines	Twisting Vines	Вьющаяся лоза	HAS_RU
minecraft:verdant_froglight	block.minecraft.verdant_froglight	Verdant Froglight	Малахитовая квампа	HAS_RU
minecraft:vex_armor_trim_smithing_template	item.minecraft.vex_armor_trim_smithing_template		Кузнечный шаблон	HAS_RU
minecraft:vex_spawn_egg	item.minecraft.vex_spawn_egg	Vex Spawn Egg	Яйцо призыва вредины	HAS_RU
minecraft:villager_spawn_egg	item.minecraft.villager_spawn_egg	Villager Spawn Egg	Яйцо призыва крестьянина	HAS_RU
minecraft:vindicator_spawn_egg	item.minecraft.vindicator_spawn_egg	Vindicator Spawn Egg	Яйцо призыва поборника	HAS_RU
minecraft:vine	block.minecraft.vine	Vines	Лианы	HAS_RU
minecraft:wandering_trader_spawn_egg	item.minecraft.wandering_trader_spawn_egg	Wandering Trader Spawn Egg	Яйцо призыва странствующего торговца	HAS_RU
minecraft:ward_armor_trim_smithing_template	item.minecraft.ward_armor_trim_smithing_template		Кузнечный шаблон	HAS_RU
minecraft:warden_spawn_egg	item.minecraft.warden_spawn_egg	Warden Spawn Egg	Яйцо призыва хранителя	HAS_RU
minecraft:warped_button	block.minecraft.warped_button	Warped Button	Искажённая кнопка	HAS_RU
minecraft:warped_door	block.minecraft.warped_door	Warped Door	Искажённая дверь	HAS_RU
minecraft:warped_fence	block.minecraft.warped_fence	Warped Fence	Искажённый забор	HAS_RU
minecraft:warped_fence_gate	block.minecraft.warped_fence_gate	Warped Fence Gate	Искажённая калитка	HAS_RU
minecraft:warped_fungus	block.minecraft.warped_fungus	Warped Fungus	Искажённый гриб	HAS_RU
minecraft:warped_fungus_on_a_stick	item.minecraft.warped_fungus_on_a_stick	Warped Fungus on a Stick	Удочка с искажённым грибом	HAS_RU
minecraft:warped_hanging_sign	block.minecraft.warped_hanging_sign	Warped Hanging Sign	Искажённая подвесная табличка	HAS_RU
minecraft:warped_hyphae	block.minecraft.warped_hyphae	Warped Hyphae	Искажённые гифы	HAS_RU
minecraft:warped_nylium	block.minecraft.warped_nylium	Warped Nylium	Искажённый нилий	HAS_RU
minecraft:warped_planks	block.minecraft.warped_planks	Warped Planks	Искажённые доски	HAS_RU
minecraft:warped_pressure_plate	block.minecraft.warped_pressure_plate	Warped Pressure Plate	Искажённая нажимная плита	HAS_RU
minecraft:warped_roots	block.minecraft.warped_roots	Warped Roots	Искажённые корни	HAS_RU
minecraft:warped_sign	block.minecraft.warped_sign	Warped Sign	Искажённая табличка	HAS_RU
minecraft:warped_slab	block.minecraft.warped_slab	Warped Slab	Искажённая плита	HAS_RU
minecraft:warped_stairs	block.minecraft.warped_stairs	Warped Stairs	Искажённые ступеньки	HAS_RU
minecraft:warped_stem	block.minecraft.warped_stem	Warped Stem	Искажённый стебель	HAS_RU
minecraft:warped_trapdoor	block.minecraft.warped_trapdoor	Warped Trapdoor	Искажённый люк	HAS_RU
minecraft:warped_wart_block	block.minecraft.warped_wart_block	Warped Wart Block	Блок искажённого нароста	HAS_RU
minecraft:water_bucket	item.minecraft.water_bucket	Water Bucket	Ведро воды	HAS_RU
minecraft:waxed_copper_block	block.minecraft.waxed_copper_block	Waxed Block of Copper	Вощёный медный блок	HAS_RU
minecraft:waxed_cut_copper	block.minecraft.waxed_cut_copper	Waxed Cut Copper	Вощёный резной медный блок	HAS_RU
minecraft:waxed_cut_copper_slab	block.minecraft.waxed_cut_copper_slab	Waxed Cut Copper Slab	Вощёная резная медная плита	HAS_RU
minecraft:waxed_cut_copper_stairs	block.minecraft.waxed_cut_copper_stairs	Waxed Cut Copper Stairs	Вощёные резные медные ступеньки	HAS_RU
minecraft:waxed_exposed_copper	block.minecraft.waxed_exposed_copper	Waxed Exposed Copper	Вощёный потемневший медный блок	HAS_RU
minecraft:waxed_exposed_cut_copper	block.minecraft.waxed_exposed_cut_copper	Waxed Exposed Cut Copper	Вощёный потемневший резной медный блок	HAS_RU
minecraft:waxed_exposed_cut_copper_slab	block.minecraft.waxed_exposed_cut_copper_slab	Waxed Exposed Cut Copper Slab	Вощёная потемневшая резная медная плита	HAS_RU
minecraft:waxed_exposed_cut_copper_stairs	block.minecraft.waxed_exposed_cut_copper_stairs	Waxed Exposed Cut Copper Stairs	Вощёные потемневшие резные медные ступеньки	HAS_RU
minecraft:waxed_oxidized_copper	block.minecraft.waxed_oxidized_copper	Waxed Oxidized Copper	Вощёный окисленный медный блок	HAS_RU
minecraft:waxed_oxidized_cut_copper	block.minecraft.waxed_oxidized_cut_copper	Waxed Oxidized Cut Copper	Вощёный окисленный резной медный блок	HAS_RU
minecraft:waxed_oxidized_cut_copper_slab	block.minecraft.waxed_oxidized_cut_copper_slab	Waxed Oxidized Cut Copper Slab	Вощёная окисленная резная медная плита	HAS_RU
minecraft:waxed_oxidized_cut_copper_stairs	block.minecraft.waxed_oxidized_cut_copper_stairs	Waxed Oxidized Cut Copper Stairs	Вощёные окисленные резные медные ступеньки	HAS_RU
minecraft:waxed_weathered_copper	block.minecraft.waxed_weathered_copper	Waxed Weathered Copper	Вощёный состаренный медный блок	HAS_RU
minecraft:waxed_weathered_cut_copper	block.minecraft.waxed_weathered_cut_copper	Waxed Weathered Cut Copper	Вощёный состаренный резной медный блок	HAS_RU
minecraft:waxed_weathered_cut_copper_slab	block.minecraft.waxed_weathered_cut_copper_slab	Waxed Weathered Cut Copper Slab	Вощёная состаренная резная медная плита	HAS_RU
minecraft:waxed_weathered_cut_copper_stairs	block.minecraft.waxed_weathered_cut_copper_stairs	Waxed Weathered Cut Copper Stairs	Вощёные состаренные резные медные ступеньки	HAS_RU
minecraft:wayfinder_armor_trim_smithing_template	item.minecraft.wayfinder_armor_trim_smithing_template		Кузнечный шаблон	HAS_RU
minecraft:weathered_copper	block.minecraft.weathered_copper	Weathered Copper	Состаренный медный блок	HAS_RU
minecraft:weathered_cut_copper	block.minecraft.weathered_cut_copper	Weathered Cut Copper	Состаренный резной медный блок	HAS_RU
minecraft:weathered_cut_copper_slab	block.minecraft.weathered_cut_copper_slab	Weathered Cut Copper Slab	Состаренная резная медная плита	HAS_RU
minecraft:weathered_cut_copper_stairs	block.minecraft.weathered_cut_copper_stairs	Weathered Cut Copper Stairs	Состаренные резные медные ступеньки	HAS_RU
minecraft:weeping_vines	block.minecraft.weeping_vines	Weeping Vines	Плакучая лоза	HAS_RU
minecraft:wet_sponge	block.minecraft.wet_sponge	Wet Sponge	Мокрая губка	HAS_RU
minecraft:wheat	item.minecraft.wheat	Wheat	Пшеница	HAS_RU
minecraft:wheat_seeds	item.minecraft.wheat_seeds	Wheat Seeds	Семена пшеницы	HAS_RU
minecraft:white_banner	block.minecraft.white_banner	White Banner	Белый флаг	HAS_RU
minecraft:white_bed	block.minecraft.white_bed	White Bed	Белая кровать	HAS_RU
minecraft:white_candle	block.minecraft.white_candle	White Candle	Белая свеча	HAS_RU
minecraft:white_carpet	block.minecraft.white_carpet	White Carpet	Белый ковёр	HAS_RU
minecraft:white_concrete	block.minecraft.white_concrete	White Concrete	Белый бетон	HAS_RU
minecraft:white_concrete_powder	block.minecraft.white_concrete_powder	White Concrete Powder	Белый сухой бетон	HAS_RU
minecraft:white_dye	item.minecraft.white_dye	White Dye	Белый краситель	HAS_RU
minecraft:white_glazed_terracotta	block.minecraft.white_glazed_terracotta	White Glazed Terracotta	Белая глазурованная керамика	HAS_RU
minecraft:white_shulker_box	block.minecraft.white_shulker_box	White Shulker Box	Белый шалкеровый ящик	HAS_RU
minecraft:white_stained_glass	block.minecraft.white_stained_glass	White Stained Glass	Белое стекло	HAS_RU
minecraft:white_stained_glass_pane	block.minecraft.white_stained_glass_pane	White Stained Glass Pane	Белая стеклянная панель	HAS_RU
minecraft:white_terracotta	block.minecraft.white_terracotta	White Terracotta	Белая керамика	HAS_RU
minecraft:white_tulip	block.minecraft.white_tulip	White Tulip	Белый тюльпан	HAS_RU
minecraft:white_wool	block.minecraft.white_wool	White Wool	Белая шерсть	HAS_RU
minecraft:wild_armor_trim_smithing_template	item.minecraft.wild_armor_trim_smithing_template		Кузнечный шаблон	HAS_RU
minecraft:witch_spawn_egg	item.minecraft.witch_spawn_egg	Witch Spawn Egg	Яйцо призыва ведьмы	HAS_RU
minecraft:wither_rose	block.minecraft.wither_rose	Wither Rose	Роза визера	HAS_RU
minecraft:wither_skeleton_skull	block.minecraft.wither_skeleton_skull	Wither Skeleton Skull	Череп визер-скелета	HAS_RU
minecraft:wither_skeleton_spawn_egg	item.minecraft.wither_skeleton_spawn_egg	Wither Skeleton Spawn Egg	Яйцо призыва визер-скелета	HAS_RU
minecraft:wither_spawn_egg	item.minecraft.wither_spawn_egg	Wither Spawn Egg	Яйцо призыва визера	HAS_RU
minecraft:wolf_spawn_egg	item.minecraft.wolf_spawn_egg	Wolf Spawn Egg	Яйцо призыва волка	HAS_RU
minecraft:wooden_axe	item.minecraft.wooden_axe	Wooden Axe	Деревянный топор	HAS_RU
minecraft:wooden_hoe	item.minecraft.wooden_hoe	Wooden Hoe	Деревянная мотыга	HAS_RU
minecraft:wooden_pickaxe	item.minecraft.wooden_pickaxe	Wooden Pickaxe	Деревянная кирка	HAS_RU
minecraft:wooden_shovel	item.minecraft.wooden_shovel	Wooden Shovel	Деревянная лопата	HAS_RU
minecraft:wooden_sword	item.minecraft.wooden_sword	Wooden Sword	Деревянный меч	HAS_RU
minecraft:writable_book	item.minecraft.writable_book	Book and Quill	Книга и перо	HAS_RU
minecraft:written_book	item.minecraft.written_book	Written Book	Завершённая книга	HAS_RU
minecraft:yellow_banner	block.minecraft.yellow_banner	Yellow Banner	Жёлтый флаг	HAS_RU
minecraft:yellow_bed	block.minecraft.yellow_bed	Yellow Bed	Жёлтая кровать	HAS_RU
minecraft:yellow_candle	block.minecraft.yellow_candle	Yellow Candle	Жёлтая свеча	HAS_RU
minecraft:yellow_carpet	block.minecraft.yellow_carpet	Yellow Carpet	Жёлтый ковёр	HAS_RU
minecraft:yellow_concrete	block.minecraft.yellow_concrete	Yellow Concrete	Жёлтый бетон	HAS_RU
minecraft:yellow_concrete_powder	block.minecraft.yellow_concrete_powder	Yellow Concrete Powder	Жёлтый сухой бетон	HAS_RU
minecraft:yellow_dye	item.minecraft.yellow_dye	Yellow Dye	Жёлтый краситель	HAS_RU
minecraft:yellow_glazed_terracotta	block.minecraft.yellow_glazed_terracotta	Yellow Glazed Terracotta	Жёлтая глазурованная керамика	HAS_RU
minecraft:yellow_shulker_box	block.minecraft.yellow_shulker_box	Yellow Shulker Box	Жёлтый шалкеровый ящик	HAS_RU
minecraft:yellow_stained_glass	block.minecraft.yellow_stained_glass	Yellow Stained Glass	Жёлтое стекло	HAS_RU
minecraft:yellow_stained_glass_pane	block.minecraft.yellow_stained_glass_pane	Yellow Stained Glass Pane	Жёлтая стеклянная панель	HAS_RU
minecraft:yellow_terracotta	block.minecraft.yellow_terracotta	Yellow Terracotta	Жёлтая керамика	HAS_RU
minecraft:yellow_wool	block.minecraft.yellow_wool	Yellow Wool	Жёлтая шерсть	HAS_RU
minecraft:zoglin_spawn_egg	item.minecraft.zoglin_spawn_egg	Zoglin Spawn Egg	Яйцо призыва зоглина	HAS_RU
minecraft:zombie_head	block.minecraft.zombie_head	Zombie Head	Голова зомби	HAS_RU
minecraft:zombie_horse_spawn_egg	item.minecraft.zombie_horse_spawn_egg	Zombie Horse Spawn Egg	Яйцо призыва лошади-зомби	HAS_RU
minecraft:zombie_spawn_egg	item.minecraft.zombie_spawn_egg	Zombie Spawn Egg	Яйцо призыва зомби	HAS_RU
minecraft:zombie_villager_spawn_egg	item.minecraft.zombie_villager_spawn_egg	Zombie Villager Spawn Egg	Яйцо призыва крестьянина-зомби	HAS_RU
minecraft:zombified_piglin_spawn_egg	item.minecraft.zombified_piglin_spawn_egg	Zombified Piglin Spawn Egg	Яйцо призыва зомбифицированного пиглина	HAS_RU
miners_delight:arthropod	item.miners_delight.arthropod	Arthropod	Членистоногое	HAS_RU
miners_delight:baked_cave_carrot	item.miners_delight.baked_cave_carrot	Baked Cave Carrot	Запечённая пещерная морковь	HAS_RU
miners_delight:baked_cod_stew_cup	item.miners_delight.baked_cod_stew_cup	Baked Cod Stew Cup	Чашка похлёбки из запечённой трески	HAS_RU
miners_delight:baked_squid	item.miners_delight.baked_squid	Baked Squid	Запечённый кальмар	HAS_RU
miners_delight:baked_tentacles	item.miners_delight.baked_tentacles	Baked Tentacles	Запечённые щупальца	HAS_RU
miners_delight:bat_cookie	item.miners_delight.bat_cookie	Bat Cookie	Печенье из летучей мыши	HAS_RU
miners_delight:bat_rolls	item.miners_delight.bat_rolls	Bat Rolls	Рулетики из летучей мыши	HAS_RU
