"id"	"source_hash"	"verdict"	"recommendation"	"reason"	"checked_dimensions"	"reviewer"	"method"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_blasting.json:/effects/1"	"sha256:2d0b131a39c4211c9466553f9f3425aada9850dd6090c1a2f8282d63fab0d371"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_blasting.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_blasting.json:/text/0/text"	"sha256:5391dd1d784807f6effecd4918224c92d53bc607173caea6c8ca0a9c845c6a96"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_haste.json:/effects/0"	"sha256:a8710814b9cb832811b56e3c6df0a854868f25f144d519acb2bbec44baaee904"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_haste.json:/effects/1"	"sha256:ea1094402a722e5f2e1309d62f18b42de9a2d744d9ce3bee434acd949b4bdbcf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_haste.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_haste.json:/text/0/text"	"sha256:a7c02d25a3eb9fa1e00066b6c5bb2274c4f0fee09cec4946dbff277777cc1716"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_haste.json:/text/1/text"	"sha256:4beb9ca7829d2cac63aea807650889d78e0aaadbcd1af9bb63eb6c8a82217914"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/effects/0"	"sha256:c793cb5caf719e8e07ddc097cfa55e176f672b2cef75bbf294376954434f9ef2"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/effects/1"	"sha256:2d0b131a39c4211c9466553f9f3425aada9850dd6090c1a2f8282d63fab0d371"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_hydraulic.json:/text/0/text"	"sha256:2da90422464c9505bcc9c34be091b9ba8d4a6c84e7bbe423b85f90e022448172"	"CHANGE"	"Используя магию насосов и жидкостей, вы можете с лёгкостью перемещать предметы. Я имею в виду, что это возможно, но не в вашем случае."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_lightspeed.json:/effects/0"	"sha256:9e124a1b620e99eb134c451410ac3de7f409641ddbf5f064e8e21108d839fbdd"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_lightspeed.json:/effects/1"	"sha256:2d0b131a39c4211c9466553f9f3425aada9850dd6090c1a2f8282d63fab0d371"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_lightspeed.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/harvest/tconstruct_lightspeed.json:/text/0/text"	"sha256:cc877a2ef4dbab381ca5943806e7411e5f186e94bd7e464f106c774e321d8674"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/0/text"	"sha256:7fa30eb16c386104b2459d26b1bcbff7d576ca8572679a792c48d21aa4933f69"	"CHANGE"	"Возможно, с помощью этих улучшений вы сможете выковать самое сильное оружие из всех существующих. Конечно, какое оружие вы выберете, зависит только от вас."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/text/1/text"	"sha256:62c4863916bceff9cd57d797b2c9a7552dbf567f0de878a74db7b4dbe77b4fde"	"CHANGE"	"Эти улучшения могут расширить возможности вашего оружия, увеличить урон, наносимый вами в целом, конкретным мобам или и тем, и другим. Выбор за вами."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee.json:/title"	"sha256:2c204fa8ae7eb80676ec621fc05fbfe9aee790a1c0f4403074f74a2b25abbe36"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_fiery.json:/effects/0"	"sha256:1ea420070b7bffbd076618adf51d693277fb308e5d5f0deaa60a768c61c0fec8"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_fiery.json:/effects/1"	"sha256:df0981394fd27c6eab20c13bf63a413c151aa4e314fdcbff9b124fd2e4ed3f02"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_fiery.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_fiery.json:/text/0/text"	"sha256:5e148ae6ed1d35b03bebdcb90a0af0312b1f06567413ae0ea4f182e21d61200b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_freezing.json:/effects/0"	"sha256:27e43a4731f9642ac9538e825c16dc0eab0413f221d71836b70d87fd20a50f35"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_freezing.json:/effects/1"	"sha256:7aabc943f15a3637397b4b69515827c61f1945796c0af14d20177a1b0b4618ca"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_freezing.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_freezing.json:/text/0/text"	"sha256:7d0377490ce2770b0bd2800bbb10a4a809281f088f6bdcf5d206e00a87a5acdf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_knockback.json:/effects/0"	"sha256:d18a1a5a2fad40a7d642a170fc4c488231dc2af61e991428eee2b63aedfddfa7"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_knockback.json:/effects/1"	"sha256:6ed725acc8f0ce78e2c09936620bc60daae41e82c04d1492bb4d597e22f754bf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_knockback.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_knockback.json:/text/0/text"	"sha256:920b554d4f206c67319ebcc40c52d4f1d8b3f301bcee10c727152e5e0b11f458"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_necrotic.json:/effects/0"	"sha256:928737ef8cec3901089eef1c5dfaffb0383df61bb30792e8422d382cbcbd5793"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_necrotic.json:/effects/1"	"sha256:ca7f8cc614b7d8cdebd3dfee08201dceb98e866de606edcea098a34b0a3c005c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_necrotic.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_necrotic.json:/text/0/text"	"sha256:264bf3abc15b0e05ec55c5d99cb2d4589bd19cb581da0eb7a07f8936dd384fd3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_padded.json:/effects/0"	"sha256:db55c7f377cc155b6f0a14d4ad51d8820b89332c81ae2c345739e9d35fdbee50"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_padded.json:/effects/1"	"sha256:b87213e20d8909526e37567a40647c87e3305bbd60a0015670825dc5c20b5ac8"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_padded.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_padded.json:/text/0/text"	"sha256:24cf186922c1ec4d2ae7da77a3e95befc4622857f64d1b5fb2cab8fd9e55fa70"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_severing.json:/effects/0"	"sha256:d1f052c0f949ff9a3dab9987fa8443e982d0bf97fef23e931056307f45992d04"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_severing.json:/effects/1"	"sha256:b809db9c2a96d050ea6f27fd7d428e99e4925baca85689dcffbda8da58876c8e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_severing.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_severing.json:/text/0/text"	"sha256:7e31cfa7316245aaf7f34b1605e6c860328d15897d34d4f30398a14b59b3be06"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_sweeping_edge.json:/effects/0"	"sha256:8c44b470a34d0f01437ac924478716c6c4d9a2e63b42ae34cd2fb60d458779ed"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_sweeping_edge.json:/effects/1"	"sha256:f06f587da672105c847cddc05576d007b653d80a2ab284649b84ab6fc8be35aa"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_sweeping_edge.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/melee/tconstruct_sweeping_edge.json:/text/0/text"	"sha256:c65b300ec42f93159efda4929100f2c1afbc9340d5ad36a65a2e07e6a9b21bbe"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged.json:/text/0/text"	"sha256:a89f43fcd15332f0c4c7f1b8c9ce905b39b2455efda1eeeb159f4052732a2fd3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged.json:/title"	"sha256:9b4facf336b870ae54ce7947a6ba5ccb6e1ef48c7814b202b5773c838a002dc7"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_fiery.json:/effects/0"	"sha256:f522e76ee4d1419dd0bbec527cf8af6504c3b9d6f3176efdde111b0867525f31"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_fiery.json:/effects/1"	"sha256:df0981394fd27c6eab20c13bf63a413c151aa4e314fdcbff9b124fd2e4ed3f02"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_fiery.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_fiery.json:/text/0/text"	"sha256:5e148ae6ed1d35b03bebdcb90a0af0312b1f06567413ae0ea4f182e21d61200b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_freezing.json:/effects/0"	"sha256:33d60b2aca738e91e6224d953a8e02ac4d73dd0884a5a83861ec0ba93a0bda05"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_freezing.json:/effects/1"	"sha256:7aabc943f15a3637397b4b69515827c61f1945796c0af14d20177a1b0b4618ca"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_freezing.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_freezing.json:/text/0/text"	"sha256:7d0377490ce2770b0bd2800bbb10a4a809281f088f6bdcf5d206e00a87a5acdf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_impaling.json:/effects/0"	"sha256:ca4830bef051d4acbf359d24eb6f1ed4717ba5578d9d1d2970c4a024063fe84e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_impaling.json:/effects/1"	"sha256:954b07e00f8d68811c69682077a66157bc6ed0edbe978e5f6c3a13aa9174f5cf"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:puny_smelting:upgrades/ranged/tconstruct_impaling.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
