"id"	"source_hash"	"source"	"effective_translation"	"context"	"version"	"origin"
"patchouli-lang:botania:botania.page.magnetRing1"	"sha256:6c232f8d43356a05085593798d0cd829298286bd187804f109442813ac362b25"	"How do they work?"	"Как оно работает?"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/magnet_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/magnet_ring.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.magnetRing2"	"sha256:c64362b6f71cfd8309c52c55762ef512b9e213289dd0ed0b20db628733febd5c"	"Upgrading the ring for a larger range"	"Улучшение кольца для увеличения зоны действия"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/magnet_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/magnet_ring.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy0"	"sha256:a83cf19bd5c2db02e83d57f6782649b13a2b4596d0e545d96512c4b5cd95f831"	"$(thing)Mana$(0) is an extremely mercurial substance; even now its complete properties and abilities are unknown.$(p)However, what $(o)is$() known is that an $(item)Alchemy Catalyst$(0), created with a variety of otherworldly materials, can be attached to the bottom of a $(l:mana/pool)$(item)Mana Pool$(0)$(/l), allowing the latter to perform $(thing)Alchemy$(0)."	"$(thing)Мана$(0) — это чрезвычайно эфирное вещество, до такой степени, что её полные свойства не знает никто.$(p)Одно из них, тем не менее, известно - это создание $(item)Алхимического катализатора$(0), который создается из смеси потусторонних материалов. Разместив катализатор под $(item)Бассейном маны$(0), он позволит проводить $(thing)Алхимические$(0) действия в бассейне."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy1"	"sha256:4057ff033913b444d842d109dc0c5193d617df71ba9ccd19bafd91d43723547a"	"Creating the $(item)Catalyst$(0)"	"Создаём $(item)Катализатор$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy10"	"sha256:5a5e9716ae64c16d78d908e0b28333b3a14359ad843eca086f47cb4950435d4e"	"Transmuting breeds of $(item)Fish$(0)"	"Различные виды $(item)рыбов$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/11/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy11"	"sha256:678cf9ed2ce6f44a2493969d9bd5c69e6076503c1ac4c9f3ec1723215279a656"	"Transmuting $(item)Seeds$(0) and $(item)Crops$(0)"	"Мутация $(item)Семян$(0) и $(item)Зерен$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/12/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy12"	"sha256:5419344750932999b6f45a898794492f93d740bdd0eb7cdfc219fa78a02b18dc"	"Purifying $(item)Poisonous Potatoes$(0)"	"Очистка $(item)Ядовитого картофеля$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/13/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy13"	"sha256:b0fe73dd9c75539db8f76e4d2584e1661e3e8ed8fb9d21eeb7265a126c19777b"	"Conjuring $(item)Nether Wart$(0)"	"Создание $(item)Адского нароста$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/14/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy14"	"sha256:69b0318d47c9d80775a79e236394ace1daacb579270d46365a5b9a0dd750cc18"	"Converting between $(item)Gunpowder$(0) and $(item)Flint$(0)"	"Превращение $(item)Пороха$(0) и $(item)Кремня$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/15/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy15"	"sha256:fd9cd70a4d66a0e8bee0c8ebb704d68ec421d2efae621ca814bb0a9de965b477"	"Conjuring $(item)Name Tags$(0)"	"Изготовление $(item)Бирок$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/16/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy16"	"sha256:c7c6461fbc7288ef331cd387bd13bb63c358a244f9f65d96160de743fa7c542a"	"Splitting $(item)Wool$(0) into $(item)String$(0)"	"Роспуск $(item)Шерсти$(0) на $(item)Нити$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/17/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy17"	"sha256:782ed624fd4244363025d4fddb84cedac601563d1718526fd3e9dc49a5836054"	"Converting between $(item)Slimeballs$(0) and $(item)Cactus$(0)"	"Превращение $(item)Сгустка слизи$(0) и $(item)Кактуса$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/18/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy18"	"sha256:b1c89c368de670cebf0f27fcc7904bdcf6a3e5760a38c52da5a39070516dfd89"	"Creating $(item)Ender Pearls$(0)"	"Создание $(item)Жемчуга эндера$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/19/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy19"	"sha256:bf0ecba4b9fc0409c15f66a62fb0926c0db8e22c668bc0aa5936de58fe46134b"	"Converting between $(item)Glowstone$(0) and $(item)Redstone$(0)"	"Превращение $(item)Светящейся пыли$(0) и $(item)Красной пыли$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/20/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy2"	"sha256:c24c316f5ce7326ef0faab0e3267e84346afa169bf66b879d13492fbb1260070"	"$(item)Rotten Flesh$(0) to $(item)Leather$(0)"	"$(item)Гнилая плоть$(0) превращается в $(item)кожу$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/2/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
"patchouli-lang:botania:botania.page.manaAlchemy20"	"sha256:e635029ad3411e92d934bb41de1917d844f55b21832b0ac3a53ab2eec208dfb0"	"Breaking $(item)Cobblestone$(0) into $(item)Sand$(0)"	"Измельчение $(item)Булыжника$(0) в $(item)Песок$(0)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/devices/mana_alchemy.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/devices/mana_alchemy.json"", ""pointer"": ""/pages/21/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"1.19.3-original"	"native_ru"
