"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"mantle-book:tconstruct:puny_smelting:armor/tconstruct_travelers_shield.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:17b4826d2cc9eccb287418860d1e2d8f749299ccb185a9912df9fc62b3c6d0cd"	""	""	"Shields are important for defending yourself against attacks in the world, best to take one with when you go traveling."
"mantle-book:tconstruct:puny_smelting:casting/automation.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:5ae1341ce7c138241b8a3513459e1cf0f50a2004ac71dd197cf880a5d2ce492c"	"Литейные столы и резервуары взаимодействуют с воронками, позволяя легко помещать предметы и извлекать охлаждённые предметы."	"Литейные столы и резервуары взаимодействуют с воронками, позволяя легко помещать предметы и извлекать охлаждённые предметы."	"Casting basins and tables interact with hoppers, allowing items to easily be inserted and cooled items to be removed."
"mantle-book:tconstruct:puny_smelting:casting/automation.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:2eaae14573b13fa13c9538fe64fcc045cd1f8d0441a773199d4f98028bbe6b7c"	"Компараторы также заставляют редстоун гореть разными цветами при подключении к столу или резервуару, а импульс редстоуна можно использовать, чтобы поменять местами вход и выход."	"Компараторы также заставляют редстоун гореть разными цветами при подключении к столу или резервуару, а импульс редстоуна можно использовать, чтобы поменять местами вход и выход."	"Comparators also make redstone turn funny colors when connected to a basin or table, and a redstone pulse can be used to swap the input and output."
"mantle-book:tconstruct:puny_smelting:casting/automation.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:d909750b1bbb71a39b6330ba8f81f4f8f6e889ed96d7ab366e74857909750c64"	"Автоматизация"	"Автоматизация"	"Automation"
"mantle-book:tconstruct:puny_smelting:casting/casting_tank.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:655c926d2471f6ac9ff709c5353a14455922c524216c70a44be0fbd3bb747e03"	""	""	"The casting tank is ideal for automatically filling or emptying simple fluid containers such as buckets, bowls, or bottles. Works with hoppers, faucets, and channels."
"mantle-book:tconstruct:puny_smelting:casting/casting_tank.json:/text/1/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:9a17be0d43c0390424409022c7c22c77bcd5625393c4ee194b0679cb569931a2"	""	""	"Interacting with the top allows placing items inside, and interacting with the bottom lets you place fluids. Does not work well with tools, the tinker tank may serve you better."
"mantle-book:tconstruct:puny_smelting:casting/casting_tank.json:/title"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:5fca3cb3f7b1787a1788de0e6280b410db15c6cb3943dbb711a9e2a6a418bda5"	""	""	"Casting Tank"
"mantle-book:tconstruct:puny_smelting:casting/goldcast.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:8416985bc4a5525318f30432412a2751a5544be73155cd0015fb34f5dce375ea"	"Золотые литейные формы можно использовать многократно. Чтобы создать такую форму, просто вылейте один слиток расплавленного золота на часть инструмента, помещённую в литейный стол. Часть инструмента израсходуется в процессе."	"Золотые литейные формы можно использовать многократно. Чтобы создать такую форму, просто вылейте один слиток расплавленного золота на часть инструмента, помещённую в литейный стол. Часть инструмента израсходуется в процессе."	"Gold casts are reusable. To make one, simply pour one ingots worth of molten gold over a tool part placed in a casting table. The tool part is used up in the process."
"mantle-book:tconstruct:puny_smelting:casting/goldcast.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:bc20b225edf1fced27c8e04f3f3ab9a02b07a982db10ec21d2a491e253a67198"	"Золотые литейные формы"	"Золотые литейные формы"	"Gold Casts"
"mantle-book:tconstruct:puny_smelting:casting/intro.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:3d037e60fb78ff4b3692dca40f58a735840e982ae3509a57913bb1c642450066"	"Итак, вы расплавили металл и придумали, как его перемещать. Осталось только превратить его в части для инструментов!"	"Итак, вы расплавили металл и придумали, как его перемещать. Осталось только превратить его в части для инструментов!"	"Alright tinker, you've melted down some metal and figured out how to move it around. All that's left now is to turn it into some tool parts!"
"mantle-book:tconstruct:puny_smelting:casting/intro.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:0c9e7b062660e3dcb0ea2efe55f231095d585cd1b81a59fd67fee04832471202"	"Литьё"	"Литьё"	"Casting"
"mantle-book:tconstruct:puny_smelting:casting/othercast.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:75747928f3b5d02454068c51803b96a0180e5543d53a12f1b2c348a0c0293084"	"Многослойное литьё позволяет создавать новые материалы, путём выливания жидкости на предмет/блок в литейный столе/резервуаре."	"Многослойное литьё позволяет создавать новые материалы, путём выливания жидкости на предмет/блок в литейный столе/резервуаре."	"Composite casting allows you to make new materials by pouring fluid over an item/block in a casting table/basin."
"mantle-book:tconstruct:puny_smelting:casting/othercast.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:529381adc611297351efa4297e299ee264d8295f7f8dd37765fdcb8dcad956bc"	"Примечательны такие материалы, как Слизедерево и Дерево Туле, которые получаются путём выливания слизи или расплавленного обсидиана, соответственно, на деревянные части инструментов."	"Примечательны такие материалы, как Слизедерево и Дерево Туле, которые получаются путём выливания слизи или расплавленного обсидиана, соответственно, на деревянные части инструментов."	"Notable materials are Slimewood and Nahuatl, which are made by pouring slime or molten obsidian, respectively, over wooden tool parts."
"mantle-book:tconstruct:puny_smelting:casting/othercast.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:8f4a4783dd63225161c16c24e34598312b0ece1acbafac09300a1cf06fe492cf"	"Многослойное литьё"	"Многослойное литьё"	"Composite Casts"
"mantle-book:tconstruct:puny_smelting:casting/sandcast.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:eabdb2f66656c81eaf6f6040c55ec7f106d8890ea2eb8de657a506c9361f0591"	"Чтобы отлить часть инструмента: сначала создайте литейную заготовку и положите её на литейный стол. Создайте часть инструмента в формирователе частей, затем используйте её на литейной заготовке, а потом извлеките часть. Затем вы можете залить расплавленный металл в форму и забрать свою часть, когда она остынет. Песочная литейная форма израсходуется в процессе."	"Чтобы отлить часть инструмента: сначала создайте литейную заготовку и положите её на литейный стол. Создайте часть инструмента в формирователе частей, затем используйте её на литейной заготовке, а потом извлеките часть. Затем вы можете залить расплавленный металл в форму и забрать свою часть, когда она остынет. Песочная литейная форма израсходуется в процессе."	"To cast your tool part: first craft a blank sand cast and use the interact button to put it into a casting table. Craft a tool part in the part builder and use it on the blank sand cast, then use it again to remove the part. You can then pour molten metal into the table and grab your part once it's cooled. The sand cast is used up in the process."
"mantle-book:tconstruct:puny_smelting:casting/sandcast.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4fda4419df27392e366957affb6ae0746d29328e7cacc4e2ed649985fb8d7ad2"	"Незаполненные песочные литейные формы превращаются в литейные заготовки, если их забрать."	"Незаполненные песочные литейные формы превращаются в литейные заготовки, если их забрать."	"Non-blank sand casts will revert into blank sand casts when picked up."
"mantle-book:tconstruct:puny_smelting:casting/sandcast.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:e942996d925f237a246b0dfe44cea44590244f65521cc1854cde41a45ce95c40"	"Песочные литейные формы"	"Песочные литейные формы"	"Sand Casts"
"mantle-book:tconstruct:puny_smelting:casting/sandcast2.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:74d644c7c5cecd80067db9a9c9045bbc43ff6d1b81174998fc40baaaaf991032"	""	""	"Sand casts can be created by pressing a tool part into a casting table filled with sand."
"mantle-book:tconstruct:puny_smelting:casting/sandcast2.json:/title"	"mantle_book_text"	"STALE_NATIVE"	"sha256:e942996d925f237a246b0dfe44cea44590244f65521cc1854cde41a45ce95c40"	""	""	"Sand Casts"
"mantle-book:tconstruct:puny_smelting:casting/sandcast3.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:8a5dae50810eeb1c29630e71db97fefc218c527ad4d1db9c42dc10371e95be19"	""	""	"Sand casts can also be created in the part builder by placing sand or a blank sand cast in the pattern slot. This is required to create armor plating casts."
"mantle-book:tconstruct:puny_smelting:casting/sandcast3.json:/title"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:e942996d925f237a246b0dfe44cea44590244f65521cc1854cde41a45ce95c40"	""	""	"Sand Casts"
"mantle-book:tconstruct:puny_smelting:casting/sandcast_craft.json:/title"	"mantle_book_text"	"STALE_NATIVE"	"sha256:b031a94a18739d2d0d45c222f22e60ff48c944acbc0b528a13dc4688bafe2ea9"	""	""	"Sand Cast Crafting"
"mantle-book:tconstruct:puny_smelting:further_reading/encyclopedia.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:315a3de79a500255c06be4ddc230e7491be1360ee42ec1f7e657f47ef05b4712"	""	""	"Apparently some aspiring tinkers don't have enough arms to make tools and hold both of my books. If you just had four arms like me it would not be a problem! Luckily for you nerds, for just a bit of molten gold you can craft Selena's new book, which has all the tool building info that need. Don't expect to find anything about my awesome smeltery in there."
"mantle-book:tconstruct:puny_smelting:further_reading/encyclopedia.json:/title"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:02e1c17ecc7116f5986d5fb903f002116425c852c075826112de3ad90782d52f"	""	""	"Encyclopedia of Tinkering"
"mantle-book:tconstruct:puny_smelting:further_reading/mighty_smelting.json:/text/0/text"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:825ca99057f2e04ee95cef2ba8134d4748cafde0b0686a69303cf6537a202ee1"	""	""	"There was just too much awesomeness to fit in a single book so I had to write a second book. After you have mastered the melter, go melt down some grout and pour it on a book to make the sequel."
"mantle-book:tconstruct:puny_smelting:further_reading/mighty_smelting.json:/title"	"mantle_book_text"	"MISSING_NATIVE"	"sha256:8f9a06d492880bbfb25c6a82aa98d06df2ddf05084342f0d7ace3700a2c52ccc"	""	""	"Mighty Smelting"
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:779530d4c38e5a33da0c5e40a601e9038f4658858df8aaa1520c13c453c21ab2"	"Ладно, теперь, когда Вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"Ладно, теперь, когда Вы закончили возиться с этими слабыми материалами, которые, по мнению Селены вы должны были использовать, настало время для НАСТОЯЩИХ ЛИТЕЙНЫХ МАТЕРИАЛОВ, ТАКИХ КАК МЕТАЛЛ."	"Alright, now that you are done tinkering with those wimpy materials Selena thinks you should use, it's time for some REAL TINKER MATERIALS LIKE I USE. METAL"
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:fc5c79f1f544a375e1d518bcf38a45bd34b2d0460b74243b15f8417746926529"	"Очевидно, что ты никогда не станешь таким же крутым и сильным, как я, ибо я — единственный и неповторимый §lTHRUUL M'GON§r, однако я уверен, что такой начинающий литейщик, как Ты, сможет кое-чему научиться и дать жару."	"Очевидно, что ты никогда не станешь таким же крутым и сильным, как я, ибо я — единственный и неповторимый §lTHRUUL M'GON§r, однако я уверен, что такой начинающий литейщик, как Ты, сможет кое-чему научиться и дать жару."	"Obviously you will never be as cool and strong as I am for I am the one true §lTHRUUL M'GON§r however, I'm sure a novice tinker such as yourself can learn a thing or two and turn up the heat."
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/text/2/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:325bd379086c730d3a2e4300b02db22d77cf944b859c3161d7dd61d69b701b59"	"Не забудьте присоединиться ко мне в моей следующей металлургической книге. Как только у вас появится плавильная печь, просто вылейте немного обожжёного камня на книгу!"	"Не забудьте присоединиться ко мне в моей следующей металлургической книге. Как только у вас появится плавильная печь, просто вылейте немного обожжёного камня на книгу!"	"Don't forget to join me in my next book Tinker. Once you have your melter simply pour some seared stone over a book!"
"mantle-book:tconstruct:puny_smelting:introduction/thruul.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:587b52d09880e5256ec240be2f799025d0352a2059924e23d5958772c2e2729d"	"Выплавка для Начинающих"	"Выплавка для Начинающих"	"Puny Smelting"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:d493e1b5c52e6666e3ad92b23870809e88cce72649d6fe718643b1444e6d9d45"	"• Предшественница плавильни"	"• Предшественница плавильни"	"• Early smeltery"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:07a84ab3f6e7489f52997eb8130ada040bdab92942a1ea3ab24675923cd6b154"	"
• Даёт +3 кусочка за руду"	"
• Даёт +3 кусочка за руду"	"
• Gives +3 nuggets or +1 gem per ore"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/2/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:bfbd62892aae470afd5dee7461622623fea60132128245e05d6df2aee18ab5e8"	"
• Нагреватель можно заменить обожжённым резервуаром, который может повысить температуру
"	"
• Нагреватель можно заменить обожжённым резервуаром, который может повысить температуру
"	"
• Heater can be replaced with seared tank which can increase temperature"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/3/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:d7b2557dd9c4dba9dba0b0896196068fb294482d697cd09f4174ade60570293b"	"
• Вмещает 9 слитков"	"
• Вмещает 9 слитков"	"
• Internal capacity of 9 ingots"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/4/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b63e871230ebc92530ef2fde4a4e4cea1ef9baaaf467e180ac648f4742b831ef"	"
• Плавит 3 предмета одновременно"	"
• Плавит 3 предмета одновременно"	"
• Melts 3 items at once"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/5/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:625295d565b7046e14bb1cf756493a2f95ca5f8483caa2d7c08d38f566243dc8"	"
• Экономит топливо"	"
• Экономит топливо"	"
• Very fuel efficient"
"mantle-book:tconstruct:puny_smelting:melting/features.json:/text/6/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:09c54684391fdedbe9b46daab89286ba9a03f291838c1c2194dd92b9d05f5ea2"	"
• Идеально подходит для плавления предметов, выпадающих с Пиглинов, такие как золотые мечи или броня"	"
• Идеально подходит для плавления предметов, выпадающих с Пиглинов, такие как золотые мечи или броня"	"
• Ideal for melting piglin drops such as gold swords or armor"
