id	source_hash	translation
block:block.storagedrawers.meta_missing_slot_4_1	sha256:d506cc446295c8d4086ae74f61912bf823754a65b532c2deffa0b58612956e45	Заглушка секции 4/1
block:block.storagedrawers.meta_missing_slot_4_2	sha256:dab5ee3c707ac5705d14daa00a639ff68c35374a7cd10e1f1e780a231d17cede	Заглушка секции 4/2
block:block.storagedrawers.meta_missing_slot_4_3	sha256:c4958b1dea21d5ab6b1e9b7b61b035779aaff95a32e8d25b732ba8d9d1e8569e	Заглушка секции 4/3
block:block.storagedrawers.meta_missing_slot_4_4	sha256:fe90d6cd20a3b90e460c8c38a719478ea8059304bf33e31f6aa488f55ddca460	Заглушка секции 4/4
block:block.storagedrawers.meta_priority_n1	sha256:5e76db6ae65b086a78cc42065bd740a517482fc6d8a9e7c4521898c992530f08	Метка приоритета -1
block:block.storagedrawers.meta_priority_n2	sha256:358e84ff14d47349b9292562d82c474b7a6db9c6939ec01f8b86ff1e731743cc	Метка приоритета -2
block:block.storagedrawers.meta_priority_p1	sha256:7fe9657fa204d4e2383a85958f9c66c33a6dd0f6c91eca7ece626f5a280d1f48	Метка приоритета +1
block:block.storagedrawers.meta_priority_p2	sha256:dc781691a59cfd2c5589a6765ce933101c80a35c94a4cd08dd7ede4c09bf9426	Метка приоритета +2
block:block.storagedrawers.meta_shroud	sha256:ebbff436df5c7ca76120ecf641847a4487b9e6260b48afd2ac915df028a7657a	Скрывающая метка
block:block.storagedrawers.meta_void	sha256:479992752085c5f3af88dec30f37b8d2d7d643d4756363e7765301758351f041	Метка уничтожения
block:block.storagedrawers.oak_full_drawers_1	sha256:77b76aee73fcbe353a751bf54a572a5e6a1d4497cc8a8e1f445c9ec3197626d4	Дубовый ящик (1 секция)
block:block.storagedrawers.oak_full_drawers_2	sha256:90b0f7dbfa47b6d13cc92c9379e1a3f7b37db8917c0086856c25743120717763	Дубовый ящик (2 секции)
block:block.storagedrawers.oak_full_drawers_4	sha256:b16967bd7863925a18d8d08aedf4e036883fb30c9308a7b3c2a7bf68570367de	Дубовый ящик (4 секции)
block:block.storagedrawers.oak_half_drawers_1	sha256:6042d565a39da3d6ec10c64e0a14193814d7346f2cff02fb73c16f49ba62b122	Дубовый полуящик (1 секция)
block:block.storagedrawers.oak_half_drawers_2	sha256:dc5c90bee99e9b5416fa1a1e64bf43af2d1cef21d84ce14c3a9904fb38a35c7a	Дубовый полуящик (2 секции)
block:block.storagedrawers.oak_half_drawers_4	sha256:64908aa9c534da469eaacfed05d5d0602c1df7353d41d97cb59fa2454e0ca3ba	Дубовый полуящик (4 секции)
block:block.storagedrawers.oak_trim	sha256:7d8c83f2efde2e7c4d5756e8a64f4f8dcff67d31311dc30bd9eeca91d02dd5e1	Дубовая отделка
block:block.storagedrawers.spruce_full_drawers_1	sha256:577c1f209c16c6512fb7f53f67d4e44fed83550fb4c19e153991a70717d4d67c	Еловый ящик (1 секция)
block:block.storagedrawers.spruce_full_drawers_2	sha256:56b7b39c11d5e3764de68e64c05a24176dbc83f878973c16840496aac1176567	Еловый ящик (2 секции)
block:block.storagedrawers.spruce_full_drawers_4	sha256:b5aaf1cd7ee64bfae674faa0fa1a6bf70ae337b97d6a16d04807510e3ff0dc94	Еловый ящик (4 секции)
block:block.storagedrawers.spruce_half_drawers_1	sha256:622a5b81dd6ff0f9a00a15d8d4016e11e87c4a524d004e2c040aa07dd9be99f7	Еловый полуящик (1 секция)
block:block.storagedrawers.spruce_half_drawers_2	sha256:dcf6ab275c3ddbd3cb396f6d0652868d222a491f3f6650de62534911b12638c8	Еловый полуящик (2 секции)
block:block.storagedrawers.spruce_half_drawers_4	sha256:781b309175866cc4acf5d4ecb9cc12e79e4990abc6c0df5a38436a3a0e377afe	Еловый полуящик (4 секции)
block:block.storagedrawers.spruce_trim	sha256:17d7439cb994df5ed0033c32b3dabd20796af7e425707a0b1289aac6eaa09a43	Еловая отделка
block:block.storagedrawers.warped_full_drawers_1	sha256:845502d852906556363244012f153c027c15c90b342a26e9608b1bc70b0ceab1	Искажённый ящик (1 секция)
block:block.storagedrawers.warped_full_drawers_2	sha256:e084776ceae8927675364fd06115669ba69a6b49db25e2b22b359885b651bbed	Искажённый ящик (2 секции)
block:block.storagedrawers.warped_full_drawers_4	sha256:92dc210768d40c2768de311b23d6e295739ee65f3494eaedbf40feaf7218e9d8	Искажённый ящик (4 секции)
block:block.storagedrawers.warped_half_drawers_1	sha256:6498076a5e884500a959c3ad4be0628603d3b746856b214f281e077343670d8a	Искажённый полуящик (1 секция)
block:block.storagedrawers.warped_half_drawers_2	sha256:18a3030fd90ec012318bc81bc060e662c0a466a81fbff76a8f005318c5ab4b3a	Искажённый полуящик (2 секции)
block:block.storagedrawers.warped_half_drawers_4	sha256:d99967c5e8e15976b9605dcc864514703d104a6a497ea7237c34996e686cec8b	Искажённый полуящик (4 секции)
block:block.storagedrawers.warped_trim	sha256:826618548500b08862460bb6734443195bd28f8684fbca569e57779739c87324	Искажённая отделка
block:block.supplementaries.block_generator	sha256:cd19d3fdacdca74c0dd206fdd9a4ef2af88d70b142126320475904b6ac2fc378	Генератор блоков
block:block.supplementaries.enderman_wall_head	sha256:0f00fe5350731b7a42d51db16d5a9ac4aafc1e9ccaea4e57b4a41f0f1492fa37	Настенная голова эндермена
block:block.supplementaries.moving_slidy_block	sha256:79851830ebcb79dc979d210dd6a90797f36195bbd9574d33abe641dcb7c63d3e	Передвижной блок в движении
block:block.supplementaries.moving_slidy_block_source	sha256:ab641d530377fae6e95189f32b5ad5619be63da2e404e415ed940bee55049510	Источник передвижного блока
block:block.supplementaries.rope_buntings	sha256:67a5fee6c3cdf64abd8535452c0c05a186785f299a8514ac6defcbd33d252cde	Флажки на верёвке
block:block.supplementaries.rope_chandelier	sha256:602a56f27888d7f2cd9d36ee42482ee9852112cb59b3be406b85afb4908c324f	Люстра на верёвке
block:block.supplementaries.rope_soul_chandelier	sha256:2bc765b528fbf157b01b27d079b1a50e59a6ca5e8e0659b928be4b8c48d5e423	Люстра душ на верёвке
block:block.supplementaries.rope_tomatoes	sha256:93ac4c4e561688888e0a2c09545f4792f99174c6bcbcdd1ec4f16473457d355b	Помидоры на верёвке
block:block.supplementaries.sconce_wall_green	sha256:c4daa129841842d48af139adda4b344d99b883efeb45425b1c2f942549512407	Зелёное настенное бра
block:block.supplementaries.sconce_wall_soul	sha256:a5bb308c38b271e5309ead1a7e57a0feabb64145f9ab361c3c16427c734ccff3	Настенное бра душ
block:block.supplementaries.sign_post_wall	sha256:e610e3b1f6ef6e5106a213e903a20f09b370f27bdd17e330716e9d7bb3f0776b	Настенный указатель
block:block.supplementaries.stick_tomatoes	sha256:707bd7c01dc62889ee8f4bd3811c20e01620666cd8a9ac04aaa78745cee1faa2	Помидоры на опоре
block:block.tconstruct.blaze_wall_head	sha256:0a2f7714cb6885d5ffd67f91a3f29ac01e9ccb592240f3f327813e092b693092	Настенная голова всполоха
block:block.tconstruct.cave_spider_wall_head	sha256:007d976800a81d43fd8dce0fd618eb89f434088e9a7e43b67fd1751d254e1a56	Настенная голова пещерного паука
block:block.tconstruct.drowned_wall_head	sha256:a0f49118bd5debe62d10a5dcbdcb7a11ff0feee1abd1b8da8af9b4784833c1f8	Настенная голова утопленника
block:block.tconstruct.enderman_wall_head	sha256:0f00fe5350731b7a42d51db16d5a9ac4aafc1e9ccaea4e57b4a41f0f1492fa37	Настенная голова эндермена
block:block.tconstruct.husk_wall_head	sha256:0b2e3e56e2ef6e0f2be782384dc4de3b754a6411f82c5f40011b1f00de6e93ab	Настенная голова кадавра
block:block.tconstruct.piglin_brute_wall_head	sha256:d099b80b5ee0a42cce6624d8b90f5fe95372bce9ec7ddb8fe2c8b47d487152c9	Настенная голова брутального пиглина
block:block.tconstruct.spider_wall_head	sha256:f4a5316783653a6d6402de67cd267eab71e887d0e87899831eb577df6db0f8d9	Настенная голова паука
block:block.tconstruct.stray_wall_head	sha256:0b2ba403e64ebb502e371f1c891573774ce30a0a60fbd47cbadb35bfd026ef85	Настенная голова зимогора
block:block.tconstruct.zombified_piglin_wall_head	sha256:f3b2b02562eb10acda18a987f8b22fdce8060a3a5e509c933136b04ffb1afb54	Настенная голова зомбифицированного пиглина
block:block.thermal.amaranth	sha256:278b1ddec3d5f3e604e921810ae3a6f827099ff8343bf371864fa75c4099b8c4	Амарант
block:block.thermal.barley	sha256:b904432b6de55a66c7f785bb5c62f8827df5ca7023eaf8b2941254fc7c9dbb94	Ячмень
block:block.thermal.bell_pepper	sha256:6728ee5a8b8ce7662623d82792af935e46aabeda8d8fafa08ddd7ad5391b5701	Сладкий перец
block:block.thermal.black_rockwool	sha256:c61545121b0d1f5f8c015793e89f3a2ce924761fa448a8f0a052f57d91282d9a	Чёрная минеральная вата
block:block.thermal.blue_rockwool	sha256:2f9b455b26bdfc6b428fd5cc40a74c56c748363f116e54a8c042b96df16f07f1	Синяя минеральная вата
block:block.thermal.brown_rockwool	sha256:31a19d5cd607ba5f4826622484ad7f013a7e7a77dc4c7a05a0200492ca03322a	Коричневая минеральная вата
block:block.thermal.carrot_cake	sha256:1cc369ece0aa2f8565dd39590126bf97dc3cbd5ad40ddd4c36438458adb7ef07	Морковный торт
block:block.thermal.chiseled_rich_slag	sha256:6f85f1c636c491308401396f7c6c08b6a6ae36c62fa90763d3628ca5c3b9791b	Резной обогащённый шлак
block:block.thermal.chiseled_slag	sha256:b2eae1b8dab1b8e60b817dcd023db507c60a7903259bdadc6e75bfd29fe699d8	Резной шлак
block:block.thermal.chocolate_cake	sha256:b2fbace58ecc2a29597367676beceafcb2895c26ca3767e6c3c281ac840ef3f8	Шоколадный торт
block:block.thermal.coffee	sha256:b0e1f06cf1e7d466ee3048ebef45d85b2d1d31d6164a9b92a6fd0887ba8ffe89	Кофе
block:block.thermal.corn	sha256:540647ba037b42dabeea5ed7a53f8d4cd7304a118957472d751d3811f1d76d31	Кукуруза
block:block.thermal.cracked_rich_slag_bricks	sha256:f4c057e19a3366948c489595a29a220e591e4a7b8e630b05633d4b268a31a394	Потрескавшиеся кирпичи из обогащённого шлака
block:block.thermal.cracked_slag_bricks	sha256:8a01775c0d738423a0e0838208653d533f52f3d3cb923434a128e40b79c0fd5b	Потрескавшиеся шлаковые кирпичи
block:block.thermal.crude_oil_fluid	sha256:2d7fa5a83014153f3b6a938df040d4440df2a5748431e51664c0a8d4fa277028	Сырая нефть
block:block.thermal.cyan_rockwool	sha256:0c958e48bf41e2f603e4183e18ea11556ca1922e4b37cda94448634bec45688c	Бирюзовая минеральная вата
block:block.thermal.eggplant	sha256:84247c8aaf6dd96fb2878483cb0140c23e3c12aba8cc987306d0a77986286526	Баклажан
block:block.thermal.ender_fluid	sha256:9d2941fdbbf489f8ba2cb54df1fb5be66347a0b9fabbab8bace700bf7df520ba	Жидкий эндер
block:block.thermal.enderium_glass	sha256:5b622f05c6a6acb4f6f193f06fc8bd62ba02e320ff04bf7d5bdf1f57749d5a32	Стекло из эндерия
block:block.thermal.flax	sha256:81629dd6f277eebecea6f4ebeab0eb3b3b2881ae37b939e106b4271946a6d481	Лён
block:block.thermal.fluid_cell	sha256:21f80ad1c959f3749719d4e3aea028ae95b900f4d2ccc59ae6c968334d4c5bf4	Жидкостная ячейка
block:block.thermal.fluid_cell_frame	sha256:7e24c6a38ca165bfd9b9f26c35585962dbf7a0ada777ca627b203e3fe59df293	Каркас жидкостной ячейки
block:block.thermal.frost_melon	sha256:8a4fda01246a9bdc103d17be5e43fc003f35310b71b3f9789f5797087628088f	Морозная дыня
block:block.thermal.frost_melon_stem	sha256:eedeb75c6913bbdfd4373d54873f0a903b881cdae089ce81c581f133b17d2102	Стебель морозной дыни
block:block.thermal.frost_melon_stem_attached	sha256:cc19926493f6d988354a35235dcc8c65d5a35e01a37a0af62f5f1e7bfb036708	Прикреплённый стебель морозной дыни
block:block.thermal.glowstone_mushroom	sha256:0e22109e38783fb284fa850e65697504526901d77f1f8355c9551425bb4afbf4	Светокаменный гриб
block:block.thermal.gray_rockwool	sha256:9d82b9c8159bf2ce12cd75cf0437529674f10e024147a99f955795a8a9ecfe7f	Серая минеральная вата
block:block.thermal.green_rockwool	sha256:297fac40b04fb0275af7a84952b91af3c8ab2fbfa34067c5814e168221942385	Зелёная минеральная вата
block:block.thermal.gunpowder_mushroom	sha256:8b37d6b37620c1d198378c47ddc0c0393011173219fe3df18d525ebe2b84f8ec	Пороховой гриб
block:block.thermal.light_blue_rockwool	sha256:6ed5cc6c7170edcace918d948b3e228422731bb6f487155dde055ae72d9c8803	Голубая минеральная вата
block:block.thermal.light_gray_rockwool	sha256:a399cbc1dd8083313e3ce1b30f0bda9b569ec9b81084bfa96724892f4c7c2778	Светло-серая минеральная вата
block:block.thermal.lime_rockwool	sha256:1867efd57f2582ee17934b870ceb76b719f2c238b368edaaef0b8e32b006b0cc	Лаймовая минеральная вата
block:block.thermal.lumium_glass	sha256:cb05fd3fb33bdaddc4013e091ff374f6ddeb92c6fba8a193f3ed39777fbfe3c5	Стекло из люмия
block:block.thermal.magenta_rockwool	sha256:d985652f30b8602517e1100bdf083d46e00cf0a4cd7800ab0f5ec0166acd7ac3	Пурпурная минеральная вата
block:block.thermal.orange_rockwool	sha256:a78589e031b2d36e84c06bb01a7e24e5a7cf7d0513f468c99f1d72b3dbf4a8e5	Оранжевая минеральная вата
block:block.thermal.pink_rockwool	sha256:c5cf30fe7c841ea6a28ac14a3fc819b8e2a663fc6cab873259fb3b0653c1b06a	Розовая минеральная вата
block:block.thermal.polished_rich_slag	sha256:289babb434669c2dbffa775c6f73434efb2546ae9b5bce166804555b6e3de9ba	Полированный обогащённый шлак
block:block.thermal.polished_slag	sha256:04242790c663cd5e17756648a4054dc855b5da366386d42be7f3cda2d11312e1	Полированный шлак
block:block.thermal.purple_rockwool	sha256:4e93937584b512b65c7e811ec240a32dc4c207e426b9033c25e1f80a968c1c44	Фиолетовая минеральная вата
block:block.thermal.radish	sha256:fb56c2b5e92844be14b6f01cc765cba60a102357ec201e451d00217d7b18f3aa	Редис
block:block.thermal.red_rockwool	sha256:67aad1106a2c00681ac8233f164f69556955bbf9cffe8e8c63aefaaa088d9deb	Красная минеральная вата
block:block.thermal.redstone_fluid	sha256:c4834323d9cfec48fd97b09759cb0890757ebc696aa3523bcc1c9a71638cf27f	Жидкий редстоун
block:block.thermal.redstone_mushroom	sha256:b4c96d2b38bc55724e6d07d7acf85bf11d097063d97e10056e51db92b0365c58	Флюсозуб
block:block.thermal.rice	sha256:1b9bc7b7376e6c5c0f1042dfdd42ac68017d8cee72988967d7c670d40c466c85	Рис
block:block.thermal.rich_slag_bricks	sha256:cbc823f8562832e6a8d0dcf9f08dd27a28519fd230522a0cdb29218f8078b8cc	Кирпичи из обогащённого шлака
block:block.thermal.sadiroot	sha256:32fcc8b694d1c20f00c584bedd4c6d7388a4cdebdb7d4964971185078a78c312	Садикорень
block:block.thermal.signalum_glass	sha256:ae513cfe916747c4feb1569e351dc1d4dbb0d31cfd34bddec40cf2230061cf40	Стекло из сигналия
block:block.thermal.slag_bricks	sha256:47ba04555a18f4a581e9e4203d5a0c9c8796aa8d7746841098a4c42c9cfcaaae	Шлаковые кирпичи
block:block.thermal.slime_mushroom	sha256:b834b235b9dd1ebe6a1b7e1f0b76f22cde4f40fa3b87080b4442fdc3e3826b85	Слизневый гриб
block:block.thermal.spice_cake	sha256:8faea3e4e72afa2c677bfe75e348b003749ce377d628a56e1889ab7f976a2564	Пряный торт
block:block.thermal.spinach	sha256:115848bd1b625cfe983273f195922a7553f0a63022873a97c8c9966d1cbcad47	Шпинат
block:block.thermal.stuffed_pumpkin	sha256:376b4e455fa246f8f4fa1ab4f3615a42130c87dbe87ce1ef12358fec43ef14be	Фаршированная тыква
block:block.thermal.tea	sha256:017979e8299034d8c481af1f282eb32af0ca7e39553664ba27289257b01d49c1	Чай
block:block.thermal.tomato	sha256:8289a9844fd5125f9ecc55b600da78766f44f8477d0a908e2962fbd77eb78372	Помидор
block:block.thermal.white_rockwool	sha256:353f3cb46472a47db4dcf065593d3abc87aee0a1fcba01fbf51444f3a5791f25	Белая минеральная вата
block:block.thermal.yellow_rockwool	sha256:9bf4a21edddca2b74900e6c9d88e4cdfb2f3173454798eb5a0cd672ee3dc5b9f	Жёлтая минеральная вата
